time,ax,ay,az,wx,wy,wz
2022-02-17 5:48:29.2800 p.m.,0.05,1.71,2.52,-0.22,-0.88,0.64
2022-02-17 5:48:29.2910 p.m.,1.58,0.9,2.76,0.02,-0.87,0.75
2022-02-17 5:48:29.3010 p.m.,2.49,0.03,2.45,0.23,-0.9,0.83
2022-02-17 5:48:29.3110 p.m.,2.82,-0.43,1.91,0.38,-0.93,0.89
2022-02-17 5:48:29.3200 p.m.,2.64,-0.43,1.08,0.53,-0.73,0.93
2022-02-17 5:48:29.3310 p.m.,2.09,-0.14,-0.26,0.64,-0.42,0.87
2022-02-17 5:48:29.3410 p.m.,1.22,0.16,-1.89,0.65,-0.26,0.74
2022-02-17 5:48:29.3610 p.m.,-0.34,0.05,-3.12,0.6,-0.24,0.64
2022-02-17 5:48:29.3610 p.m.,-0.34,0.05,-3.12,0.48,-0.34,0.57
2022-02-17 5:48:29.3820 p.m.,-0.41,0.21,-2.83,0.29,-0.51,0.51
2022-02-17 5:48:29.3820 p.m.,-0.41,0.21,-2.83,0.1,-0.7,0.4
2022-02-17 5:48:29.3910 p.m.,-0.54,0.21,-2.32,-0.07,-0.73,0.31
2022-02-17 5:48:29.4010 p.m.,-0.64,0.29,-1.76,-0.25,-0.69,0.29
2022-02-17 5:48:29.4110 p.m.,-0.3,0.54,-1.56,-0.39,-0.55,0.35
2022-02-17 5:48:29.4210 p.m.,0.28,0.65,-1.4,-0.46,-0.41,0.37
2022-02-17 5:48:29.4310 p.m.,0.25,0.59,-1.68,-0.48,-0.38,0.31
2022-02-17 5:48:29.4410 p.m.,-0.21,0.38,-1.73,-0.47,-0.46,0.24
2022-02-17 5:48:29.4510 p.m.,-0.51,0.27,-1.48,-0.45,-0.54,0.22
2022-02-17 5:48:29.4610 p.m.,-0.54,0.4,-1.08,-0.38,-0.48,0.21
2022-02-17 5:48:29.4710 p.m.,-0.6,0.55,-0.8,-0.31,-0.25,0.21
2022-02-17 5:48:29.4810 p.m.,-0.98,0.52,-0.7,-0.22,0.03,0.22
2022-02-17 5:48:29.4910 p.m.,-1.44,0.37,-0.59,-0.11,0.27,0.21
2022-02-17 5:48:29.5010 p.m.,-1.7,0.16,-0.36,0.01,0.36,0.19
2022-02-17 5:48:29.5120 p.m.,-1.43,-0.1,0.0,0.13,0.34,0.18
2022-02-17 5:48:29.5210 p.m.,-0.85,-0.27,0.41,0.21,0.39,0.15
2022-02-17 5:48:29.5320 p.m.,-0.33,-0.54,0.51,0.24,0.51,0.13
2022-02-17 5:48:29.5420 p.m.,-0.24,-0.69,0.22,0.26,0.66,0.12
2022-02-17 5:48:29.5520 p.m.,-0.19,-0.52,-0.04,0.27,0.77,0.12
2022-02-17 5:48:29.5620 p.m.,-0.24,-0.31,-0.2,0.27,0.78,0.12
2022-02-17 5:48:29.5720 p.m.,-0.05,-0.02,-0.17,0.24,0.71,0.07
2022-02-17 5:48:29.5820 p.m.,-0.01,0.01,0.08,0.21,0.64,-0.02
2022-02-17 5:48:29.5920 p.m.,-0.06,-0.09,0.3,0.14,0.6,-0.09
2022-02-17 5:48:29.6020 p.m.,0.12,-0.26,0.42,0.14,0.6,-0.09
2022-02-17 5:48:29.6120 p.m.,0.55,-0.49,0.37,0.0,0.54,-0.13
2022-02-17 5:48:29.6220 p.m.,1.1,-0.45,0.22,-0.07,0.53,-0.11
2022-02-17 5:48:29.6320 p.m.,1.18,-0.28,-0.19,-0.15,0.39,-0.08
2022-02-17 5:48:29.6420 p.m.,0.78,-0.22,-0.34,-0.21,0.22,-0.07
2022-02-17 5:48:29.6520 p.m.,0.26,-0.47,-0.09,-0.29,0.11,-0.06
2022-02-17 5:48:29.6620 p.m.,0.1,-0.77,0.12,-0.37,0.07,-0.08
2022-02-17 5:48:29.6720 p.m.,0.43,-0.99,0.34,-0.43,0.06,-0.12
2022-02-17 5:48:29.6820 p.m.,0.99,-1.1,0.68,-0.47,0.07,-0.16
2022-02-17 5:48:29.6920 p.m.,1.64,-0.9,0.97,-0.46,0.17,-0.19
2022-02-17 5:48:29.7020 p.m.,2.05,-0.48,0.89,-0.44,0.31,-0.18
2022-02-17 5:48:29.7120 p.m.,1.58,-0.11,0.33,-0.38,0.34,-0.14
2022-02-17 5:48:29.7220 p.m.,0.46,0.19,-0.14,-0.25,0.22,-0.07
2022-02-17 5:48:29.7320 p.m.,-0.38,0.48,-0.26,-0.1,0.07,-0.03
2022-02-17 5:48:29.7420 p.m.,-0.75,0.78,-0.32,0.07,0.05,0.02
2022-02-17 5:48:29.7520 p.m.,-0.91,1.14,-0.56,0.2,0.19,0.03
2022-02-17 5:48:29.7620 p.m.,-0.39,1.34,-0.89,0.25,0.36,0.01
2022-02-17 5:48:29.7730 p.m.,-0.17,1.28,-1.11,0.21,0.4,-0.0
2022-02-17 5:48:29.7830 p.m.,-0.16,1.02,-0.89,0.13,0.33,-0.0
2022-02-17 5:48:29.7930 p.m.,-0.14,0.76,-0.46,0.03,0.23,0.01
2022-02-17 5:48:29.8030 p.m.,-0.16,0.47,-0.42,-0.1,0.1,0.04
2022-02-17 5:48:29.8130 p.m.,-0.26,0.29,-0.6,-0.26,-0.06,0.08
2022-02-17 5:48:29.8230 p.m.,-0.13,0.44,-0.39,-0.41,-0.17,0.08
2022-02-17 5:48:29.8330 p.m.,0.42,0.57,0.08,-0.51,-0.13,0.03
2022-02-17 5:48:29.8430 p.m.,1.05,0.61,0.39,-0.55,-0.05,-0.03
2022-02-17 5:48:29.8530 p.m.,1.25,0.66,0.37,-0.51,0.01,-0.07
2022-02-17 5:48:29.8630 p.m.,1.1,0.8,0.28,-0.45,-0.02,-0.1
2022-02-17 5:48:29.8730 p.m.,0.57,0.94,0.24,-0.4,-0.06,-0.1
2022-02-17 5:48:29.8830 p.m.,-0.18,0.94,0.33,-0.4,-0.06,-0.1
2022-02-17 5:48:29.8930 p.m.,-0.82,0.91,0.38,-0.29,-0.12,-0.03
2022-02-17 5:48:29.9030 p.m.,-0.92,0.88,0.33,-0.23,-0.13,0.0
2022-02-17 5:48:29.9130 p.m.,-0.69,0.87,0.13,-0.23,-0.13,0.0
2022-02-17 5:48:29.9230 p.m.,-0.51,1.28,0.13,-0.18,-0.11,0.03
2022-02-17 5:48:29.9330 p.m.,-0.31,1.73,0.26,-0.22,-0.05,0.01
2022-02-17 5:48:29.9430 p.m.,-0.23,1.75,0.47,-0.27,-0.0,-0.02
2022-02-17 5:48:29.9530 p.m.,-0.11,1.33,0.71,-0.31,0.04,-0.07
2022-02-17 5:48:29.9630 p.m.,0.15,0.72,0.71,-0.33,0.07,-0.1
2022-02-17 5:48:29.9730 p.m.,0.24,0.15,0.51,-0.38,0.04,-0.09
2022-02-17 5:48:29.9830 p.m.,0.19,-0.3,0.45,-0.47,-0.03,-0.05
2022-02-17 5:48:29.9930 p.m.,0.21,-0.67,0.69,-0.59,-0.07,0.03
2022-02-17 5:48:30.0040 p.m.,0.25,-1.05,1.15,-0.73,0.03,0.11
2022-02-17 5:48:30.0140 p.m.,0.11,-1.56,1.51,-0.81,0.19,0.16
2022-02-17 5:48:30.0240 p.m.,-0.35,-2.13,1.56,-0.8,0.31,0.17
2022-02-17 5:48:30.0340 p.m.,-0.7,-2.13,1.46,-0.73,0.41,0.18
2022-02-17 5:48:30.0440 p.m.,-0.59,-1.49,1.2,-0.63,0.46,0.2
2022-02-17 5:48:30.0540 p.m.,-0.49,-0.94,0.81,-0.55,0.48,0.23
2022-02-17 5:48:30.0640 p.m.,-0.23,-0.62,0.73,-0.47,0.47,0.28
2022-02-17 5:48:30.0740 p.m.,0.21,-0.36,0.89,-0.42,0.45,0.31
2022-02-17 5:48:30.0840 p.m.,0.55,-0.32,1.06,-0.39,0.41,0.3
2022-02-17 5:48:30.0940 p.m.,0.8,-0.39,1.1,-0.39,0.38,0.25
2022-02-17 5:48:30.1040 p.m.,1.0,-0.45,1.03,-0.42,0.39,0.15
2022-02-17 5:48:30.1140 p.m.,1.16,-0.51,0.9,-0.48,0.45,0.03
2022-02-17 5:48:30.1240 p.m.,1.2,-0.63,0.7,-0.58,0.53,-0.1
2022-02-17 5:48:30.1340 p.m.,0.98,-0.87,0.51,-0.69,0.57,-0.22
2022-02-17 5:48:30.1440 p.m.,0.66,-1.02,0.43,-0.75,0.55,-0.3
2022-02-17 5:48:30.1540 p.m.,0.38,-0.95,0.27,-0.76,0.41,-0.36
2022-02-17 5:48:30.1640 p.m.,0.28,-0.7,0.04,-0.72,0.17,-0.41
2022-02-17 5:48:30.1740 p.m.,0.14,-0.35,-0.01,-0.64,-0.11,-0.42
2022-02-17 5:48:30.1840 p.m.,-0.14,0.1,0.04,-0.64,-0.11,-0.42
2022-02-17 5:48:30.1940 p.m.,-0.45,0.69,-0.05,-0.38,-0.37,-0.37
2022-02-17 5:48:30.2040 p.m.,-0.79,1.22,-0.36,-0.27,-0.33,-0.31
2022-02-17 5:48:30.2140 p.m.,-1.12,1.41,-0.56,-0.21,-0.27,-0.22
2022-02-17 5:48:30.2240 p.m.,-1.63,1.41,-0.43,-0.14,-0.25,-0.13
2022-02-17 5:48:30.2340 p.m.,-2.06,1.34,-0.03,-0.14,-0.25,-0.13
2022-02-17 5:48:30.2450 p.m.,-2.11,1.3,0.27,-0.05,-0.27,-0.01
2022-02-17 5:48:30.2550 p.m.,-1.89,1.21,0.31,-0.03,-0.29,0.01
2022-02-17 5:48:30.2650 p.m.,-1.47,1.06,0.22,-0.05,-0.33,0.01
2022-02-17 5:48:30.2750 p.m.,-0.99,0.92,0.05,-0.08,-0.34,0.02
2022-02-17 5:48:30.2850 p.m.,-0.61,0.79,-0.14,-0.1,-0.29,0.03
2022-02-17 5:48:30.2950 p.m.,-0.53,0.76,-0.44,-0.1,-0.2,0.06
2022-02-17 5:48:30.3050 p.m.,-0.86,0.85,-0.78,-0.08,-0.15,0.11
2022-02-17 5:48:30.3150 p.m.,-1.36,0.97,-0.94,-0.06,-0.16,0.13
2022-02-17 5:48:30.3250 p.m.,-1.6,1.18,-0.79,-0.04,-0.17,0.12
2022-02-17 5:48:30.3350 p.m.,-1.61,1.28,-0.67,-0.07,-0.19,0.08
2022-02-17 5:48:30.3450 p.m.,-1.43,1.23,-0.62,-0.13,-0.26,0.04
2022-02-17 5:48:30.3550 p.m.,-0.96,1.15,-0.34,-0.23,-0.39,0.01
2022-02-17 5:48:30.3650 p.m.,-0.22,0.98,0.12,-0.35,-0.49,-0.0
2022-02-17 5:48:30.3750 p.m.,0.52,0.66,0.52,-0.46,-0.55,-0.01
2022-02-17 5:48:30.3850 p.m.,0.89,0.24,0.86,-0.54,-0.57,-0.01
2022-02-17 5:48:30.3950 p.m.,0.9,0.01,1.21,-0.57,-0.54,-0.02
2022-02-17 5:48:30.4050 p.m.,0.61,0.04,1.47,-0.57,-0.54,-0.02
2022-02-17 5:48:30.4150 p.m.,0.29,0.31,1.59,-0.54,-0.3,-0.06
2022-02-17 5:48:30.4250 p.m.,0.05,0.67,1.61,-0.49,-0.17,-0.08
2022-02-17 5:48:30.4350 p.m.,-0.11,0.99,1.47,-0.43,-0.15,-0.08
2022-02-17 5:48:30.4450 p.m.,-0.15,1.21,1.33,-0.36,-0.19,-0.08
2022-02-17 5:48:30.4550 p.m.,-0.09,1.29,1.33,-0.29,-0.25,-0.09
2022-02-17 5:48:30.4650 p.m.,-0.13,1.04,1.29,-0.29,-0.25,-0.09
2022-02-17 5:48:30.4750 p.m.,0.0,0.74,1.15,-0.19,-0.22,-0.08
2022-02-17 5:48:30.4850 p.m.,0.23,0.44,0.95,-0.19,-0.22,-0.08
2022-02-17 5:48:30.4960 p.m.,0.42,0.28,0.87,-0.17,-0.18,-0.09
2022-02-17 5:48:30.5060 p.m.,0.52,0.29,0.8,-0.18,-0.14,-0.11
2022-02-17 5:48:30.5160 p.m.,0.4,0.42,0.64,-0.18,-0.05,-0.12
2022-02-17 5:48:30.5260 p.m.,0.27,0.55,0.34,-0.18,-0.05,-0.12
2022-02-17 5:48:30.5360 p.m.,0.19,0.79,-0.25,-0.14,0.32,-0.14
2022-02-17 5:48:30.5460 p.m.,0.04,0.84,-0.95,-0.12,0.42,-0.16
2022-02-17 5:48:30.5560 p.m.,-0.15,0.73,-1.3,-0.06,0.44,-0.19
2022-02-17 5:48:30.5660 p.m.,-0.3,0.42,-1.47,-0.0,0.32,-0.17
2022-02-17 5:48:30.5760 p.m.,-0.45,-0.31,-1.59,0.03,0.12,-0.12
2022-02-17 5:48:30.5860 p.m.,-0.11,-0.92,-1.28,-0.03,-0.09,-0.04
2022-02-17 5:48:30.5960 p.m.,0.32,-1.33,-1.01,-0.13,-0.27,0.05
2022-02-17 5:48:30.6060 p.m.,0.77,-1.82,-0.9,-0.24,-0.39,0.13
2022-02-17 5:48:30.6160 p.m.,1.25,-2.14,-1.05,-0.3,-0.45,0.15
2022-02-17 5:48:30.6260 p.m.,1.73,-2.17,-1.41,-0.34,-0.41,0.11
2022-02-17 5:48:30.6360 p.m.,1.93,-1.96,-1.84,-0.36,-0.3,0.04
2022-02-17 5:48:30.6460 p.m.,1.8,-1.77,-2.13,-0.41,-0.17,-0.07
2022-02-17 5:48:30.6560 p.m.,1.53,-1.8,-2.04,-0.48,-0.02,-0.2
2022-02-17 5:48:30.6660 p.m.,1.2,-2.08,-1.75,-0.57,0.19,-0.35
2022-02-17 5:48:30.6770 p.m.,0.94,-2.56,-1.72,-0.67,0.45,-0.49
2022-02-17 5:48:30.6860 p.m.,0.82,-3.15,-1.88,-0.83,0.78,-0.6
2022-02-17 5:48:30.6970 p.m.,0.69,-3.63,-2.03,-1.06,1.1,-0.63
2022-02-17 5:48:30.7060 p.m.,0.72,-3.86,-2.21,-1.35,1.32,-0.6
2022-02-17 5:48:30.7160 p.m.,1.08,-3.81,-2.05,-1.7,1.35,-0.57
2022-02-17 5:48:30.7260 p.m.,1.56,-3.66,-1.45,-2.05,1.32,-0.62
2022-02-17 5:48:30.7360 p.m.,1.96,-3.56,-0.72,-2.39,1.33,-0.73
2022-02-17 5:48:30.7470 p.m.,1.76,-3.35,-0.45,-2.71,1.2,-0.91
2022-02-17 5:48:30.7570 p.m.,1.49,-2.69,-0.19,-2.94,1.09,-1.14
2022-02-17 5:48:30.7670 p.m.,1.03,-1.9,0.41,-3.07,1.16,-1.35
2022-02-17 5:48:30.7770 p.m.,0.36,-1.12,-0.08,-3.13,1.33,-1.51
2022-02-17 5:48:30.7870 p.m.,-0.03,-0.51,-0.88,-3.16,1.49,-1.62
2022-02-17 5:48:30.7970 p.m.,-0.18,-0.33,-1.32,-3.26,1.64,-1.7
2022-02-17 5:48:30.8070 p.m.,-0.28,-0.52,-1.24,-3.37,1.64,-1.82
2022-02-17 5:48:30.8170 p.m.,-0.41,-1.15,-1.03,-3.45,1.43,-1.92
2022-02-17 5:48:30.8270 p.m.,-0.2,-2.05,-0.55,-3.51,1.03,-1.98
2022-02-17 5:48:30.8370 p.m.,0.29,-2.38,0.06,-3.58,0.68,-1.99
2022-02-17 5:48:30.8470 p.m.,0.54,-1.99,0.72,-3.67,0.42,-1.99
2022-02-17 5:48:30.8580 p.m.,0.02,-1.51,0.83,-3.7,0.13,-2.0
2022-02-17 5:48:30.8670 p.m.,-1.0,-1.12,1.19,-3.61,-0.05,-1.96
2022-02-17 5:48:30.8770 p.m.,-1.81,-0.47,1.53,-3.47,-0.2,-1.81
2022-02-17 5:48:30.8870 p.m.,-2.58,0.27,1.55,-3.38,-0.24,-1.59
2022-02-17 5:48:30.8970 p.m.,-2.66,0.48,1.38,-3.34,-0.12,-1.42
2022-02-17 5:48:30.9070 p.m.,-2.75,0.17,1.76,-3.32,0.18,-1.26
2022-02-17 5:48:30.9170 p.m.,-3.21,0.03,2.12,-3.29,0.53,-1.14
2022-02-17 5:48:30.9270 p.m.,-3.32,0.39,2.32,-3.27,0.9,-1.12
2022-02-17 5:48:30.9380 p.m.,-3.15,0.44,2.63,-3.27,1.34,-1.1
2022-02-17 5:48:30.9480 p.m.,-2.86,0.36,2.7,-3.3,1.75,-1.14
2022-02-17 5:48:30.9570 p.m.,-2.47,0.58,2.59,-3.25,2.0,-1.18
2022-02-17 5:48:30.9680 p.m.,-2.1,1.02,2.26,-3.21,1.94,-1.29
2022-02-17 5:48:30.9780 p.m.,-1.48,1.7,1.5,-3.17,1.6,-1.41
2022-02-17 5:48:30.9880 p.m.,-1.11,2.29,1.05,-3.05,1.18,-1.46
2022-02-17 5:48:30.9980 p.m.,-0.93,2.83,1.11,-2.91,0.94,-1.44
2022-02-17 5:48:31.0080 p.m.,-0.55,3.0,1.25,-2.75,0.79,-1.36
2022-02-17 5:48:31.0180 p.m.,-0.07,2.94,1.33,-2.64,0.77,-1.3
2022-02-17 5:48:31.0280 p.m.,0.4,2.79,2.34,-2.54,0.83,-1.32
2022-02-17 5:48:31.0380 p.m.,0.36,2.47,3.12,-2.46,0.7,-1.33
2022-02-17 5:48:31.0480 p.m.,-0.2,1.67,2.49,-2.45,0.42,-1.3
2022-02-17 5:48:31.0580 p.m.,-0.78,0.74,1.39,-2.38,0.21,-1.2
2022-02-17 5:48:31.0680 p.m.,-1.35,-0.04,0.59,-2.22,0.27,-1.04
2022-02-17 5:48:31.0780 p.m.,-1.82,0.03,0.58,-2.02,0.51,-0.89
2022-02-17 5:48:31.0880 p.m.,-2.12,0.76,1.53,-1.75,0.66,-0.77
2022-02-17 5:48:31.0980 p.m.,-2.49,1.6,2.33,-1.48,0.6,-0.61
2022-02-17 5:48:31.1080 p.m.,-2.55,2.22,2.4,-1.27,0.32,-0.41
2022-02-17 5:48:31.1180 p.m.,-1.54,1.28,2.49,-1.09,0.02,-0.2
2022-02-17 5:48:31.1280 p.m.,0.15,-0.33,2.7,-0.93,-0.15,-0.05
2022-02-17 5:48:31.1400 p.m.,1.85,-1.35,2.59,-0.84,-0.19,-0.03
2022-02-17 5:48:31.1480 p.m.,2.82,-1.5,2.14,-0.79,-0.14,-0.02
2022-02-17 5:48:31.1580 p.m.,2.64,-1.32,1.17,-0.72,-0.15,-0.02
2022-02-17 5:48:31.1680 p.m.,1.44,-1.09,-0.15,-0.6,-0.19,0.04
2022-02-17 5:48:31.1780 p.m.,-0.14,-1.01,-0.24,-0.43,-0.24,0.12
2022-02-17 5:48:31.1880 p.m.,-1.16,-0.84,0.42,-0.25,-0.38,0.25
2022-02-17 5:48:31.1990 p.m.,-1.41,-0.63,1.04,-0.05,-0.56,0.36
2022-02-17 5:48:31.2090 p.m.,-0.95,-1.17,1.49,0.1,-0.69,0.41
2022-02-17 5:48:31.2190 p.m.,-0.16,-2.38,1.61,0.14,-0.66,0.39
2022-02-17 5:48:31.2290 p.m.,0.68,-3.21,1.21,0.1,-0.46,0.29
2022-02-17 5:48:31.2390 p.m.,1.34,-3.04,0.16,0.1,-0.26,0.13
2022-02-17 5:48:31.2490 p.m.,1.89,-2.17,-0.86,0.13,-0.17,-0.06
2022-02-17 5:48:31.2590 p.m.,2.18,-1.71,-1.13,0.11,-0.22,-0.26
2022-02-17 5:48:31.2690 p.m.,2.06,-1.75,-1.03,0.08,-0.33,-0.39
2022-02-17 5:48:31.2790 p.m.,1.76,-1.55,-0.95,0.13,-0.46,-0.43
2022-02-17 5:48:31.2890 p.m.,1.31,-0.91,-0.76,0.29,-0.6,-0.38
2022-02-17 5:48:31.3020 p.m.,-0.03,0.95,0.69,0.43,-0.7,-0.31
2022-02-17 5:48:31.3120 p.m.,-0.19,1.42,0.58,0.48,-0.83,-0.25
2022-02-17 5:48:31.3220 p.m.,-0.32,1.32,0.28,0.5,-0.99,-0.2
2022-02-17 5:48:31.3320 p.m.,-0.74,0.76,0.27,0.54,-1.06,-0.15
2022-02-17 5:48:31.3420 p.m.,-1.1,0.41,0.05,0.54,-1.06,-0.15
2022-02-17 5:48:31.3520 p.m.,-1.38,0.24,-0.41,0.5,-1.11,-0.06
2022-02-17 5:48:31.3620 p.m.,-1.29,0.11,-1.17,0.44,-1.1,-0.02
2022-02-17 5:48:31.3720 p.m.,-0.69,-0.05,-2.12,0.4,-1.08,0.02
2022-02-17 5:48:31.3820 p.m.,-0.31,-0.17,-2.34,0.36,-1.04,0.08
2022-02-17 5:48:31.3920 p.m.,-0.29,-0.13,-1.96,0.35,-1.05,0.15
2022-02-17 5:48:31.4020 p.m.,-0.49,0.16,-1.59,0.36,-1.13,0.23
2022-02-17 5:48:31.4130 p.m.,-0.74,0.62,-1.37,0.41,-1.2,0.31
2022-02-17 5:48:31.4220 p.m.,-0.81,1.07,-1.34,0.46,-1.19,0.38
2022-02-17 5:48:31.4320 p.m.,-0.76,1.31,-1.41,0.5,-1.09,0.43
2022-02-17 5:48:31.4420 p.m.,-0.74,1.27,-1.4,0.5,-0.98,0.48
2022-02-17 5:48:31.4520 p.m.,-0.7,1.04,-1.29,0.47,-0.9,0.52
2022-02-17 5:48:31.4620 p.m.,-0.57,0.7,-1.1,0.41,-0.84,0.54
2022-02-17 5:48:31.4720 p.m.,-0.24,0.36,-1.05,0.4,-0.76,0.56
2022-02-17 5:48:31.4830 p.m.,0.27,0.1,-1.25,0.44,-0.68,0.59
2022-02-17 5:48:31.4930 p.m.,0.73,-0.06,-1.21,0.52,-0.65,0.61
2022-02-17 5:48:31.5030 p.m.,0.99,0.04,-0.92,0.58,-0.72,0.64
2022-02-17 5:48:31.5130 p.m.,1.11,0.31,-0.47,0.63,-0.86,0.66
2022-02-17 5:48:31.5230 p.m.,1.06,0.54,-0.22,0.7,-0.96,0.67
2022-02-17 5:48:31.5330 p.m.,0.93,0.61,-0.28,0.77,-1.01,0.66
2022-02-17 5:48:31.5430 p.m.,0.74,0.54,-0.41,0.77,-1.01,0.66
2022-02-17 5:48:31.5530 p.m.,0.54,0.39,-0.4,0.92,-0.99,0.63
2022-02-17 5:48:31.5630 p.m.,0.26,0.14,-0.37,0.97,-0.94,0.62
2022-02-17 5:48:31.5730 p.m.,-0.14,-0.08,-0.24,1.0,-0.89,0.6
2022-02-17 5:48:31.5830 p.m.,-0.5,-0.37,0.1,1.0,-0.85,0.58
2022-02-17 5:48:31.5930 p.m.,-0.61,-0.63,0.38,1.01,-0.78,0.57
2022-02-17 5:48:31.6030 p.m.,-0.4,-0.79,0.42,1.02,-0.66,0.59
2022-02-17 5:48:31.6130 p.m.,-0.05,-0.77,0.29,1.04,-0.52,0.62
2022-02-17 5:48:31.6230 p.m.,0.17,-0.64,0.22,1.04,-0.42,0.67
2022-02-17 5:48:31.6330 p.m.,0.18,-0.27,0.29,1.02,-0.36,0.71
2022-02-17 5:48:31.6430 p.m.,0.03,0.13,0.27,0.97,-0.3,0.73
2022-02-17 5:48:31.6530 p.m.,-0.11,0.4,-0.01,0.92,-0.2,0.72
2022-02-17 5:48:31.6630 p.m.,-0.14,0.49,-0.41,0.89,-0.08,0.71
2022-02-17 5:48:31.6730 p.m.,-0.2,0.44,-0.65,0.89,-0.03,0.72
2022-02-17 5:48:31.6830 p.m.,-0.27,0.49,-0.61,0.9,-0.08,0.72
2022-02-17 5:48:31.6930 p.m.,-0.46,0.66,-0.27,0.91,-0.19,0.73
2022-02-17 5:48:31.7030 p.m.,-0.58,0.97,0.06,0.91,-0.26,0.75
2022-02-17 5:48:31.7130 p.m.,-0.52,1.19,0.09,0.9,-0.27,0.78
2022-02-17 5:48:31.7240 p.m.,-0.32,1.22,-0.07,0.9,-0.27,0.78
2022-02-17 5:48:31.7340 p.m.,-0.13,1.24,-0.31,0.83,-0.12,0.78
2022-02-17 5:48:31.7440 p.m.,-0.17,1.36,-0.31,0.83,-0.12,0.78
2022-02-17 5:48:31.7540 p.m.,-0.32,1.4,-0.05,0.74,-0.07,0.63
2022-02-17 5:48:31.7640 p.m.,-0.36,1.55,0.04,0.69,-0.01,0.53
2022-02-17 5:48:31.7740 p.m.,-0.26,1.6,-0.1,0.65,0.08,0.42
2022-02-17 5:48:31.7840 p.m.,-0.07,1.5,-0.37,0.6,0.15,0.35
2022-02-17 5:48:31.7940 p.m.,0.18,1.36,-0.51,0.58,0.15,0.32
2022-02-17 5:48:31.8040 p.m.,0.33,1.16,-0.48,0.58,0.05,0.31
2022-02-17 5:48:31.8140 p.m.,0.46,0.98,-0.22,0.61,-0.11,0.32
2022-02-17 5:48:31.8240 p.m.,0.53,0.87,-0.01,0.66,-0.22,0.33
2022-02-17 5:48:31.8340 p.m.,0.51,0.81,-0.1,0.69,-0.3,0.33
2022-02-17 5:48:31.8440 p.m.,0.34,0.71,-0.22,0.7,-0.34,0.3
2022-02-17 5:48:31.8540 p.m.,0.08,0.54,-0.28,0.69,-0.35,0.26
2022-02-17 5:48:31.8640 p.m.,-0.12,0.41,-0.21,0.68,-0.32,0.22
2022-02-17 5:48:31.8740 p.m.,-0.16,0.29,-0.2,0.67,-0.24,0.19
2022-02-17 5:48:31.8840 p.m.,-0.15,0.13,-0.43,0.65,-0.13,0.16
2022-02-17 5:48:31.8940 p.m.,-0.11,-0.11,-0.57,0.62,-0.02,0.15
2022-02-17 5:48:31.9040 p.m.,-0.07,-0.27,-0.64,0.59,0.03,0.15
2022-02-17 5:48:31.9140 p.m.,-0.14,-0.24,-0.57,0.59,0.01,0.16
2022-02-17 5:48:31.9240 p.m.,-0.25,-0.2,-0.29,0.66,-0.19,0.13
2022-02-17 5:48:31.9340 p.m.,-0.03,-0.59,0.03,0.76,-0.37,0.09
2022-02-17 5:48:31.9440 p.m.,0.26,-1.07,-0.16,0.82,-0.63,0.07
2022-02-17 5:48:31.9540 p.m.,0.63,-1.82,-0.23,0.77,-0.75,0.08
2022-02-17 5:48:31.9650 p.m.,0.73,-2.02,-0.78,0.72,-0.85,0.07
2022-02-17 5:48:31.9750 p.m.,0.77,-1.8,-0.41,0.79,-1.14,-0.07
2022-02-17 5:48:31.9850 p.m.,0.74,-1.69,0.05,0.88,-1.22,-0.14
2022-02-17 5:48:31.9950 p.m.,0.38,-0.18,-0.64,0.78,-0.85,-0.04
2022-02-17 5:48:32.0050 p.m.,-0.77,2.17,-1.09,0.67,-0.42,0.05
2022-02-17 5:48:32.0150 p.m.,-1.83,3.29,-0.89,0.71,-0.17,0.08
2022-02-17 5:48:32.0250 p.m.,-1.87,2.83,-0.52,0.71,-0.17,0.08
2022-02-17 5:48:32.0350 p.m.,-1.52,1.35,-0.13,0.82,-0.06,0.06
2022-02-17 5:48:32.0450 p.m.,-1.28,0.06,0.01,0.84,-0.02,-0.06
2022-02-17 5:48:32.0550 p.m.,-1.09,-1.01,0.08,0.71,-0.11,-0.05
2022-02-17 5:48:32.0650 p.m.,-0.52,-1.35,0.0,0.61,-0.11,0.01
2022-02-17 5:48:32.0750 p.m.,-0.13,-1.51,-0.58,0.6,-0.03,0.05
2022-02-17 5:48:32.0850 p.m.,0.06,-1.16,-0.88,0.6,-0.03,0.05
2022-02-17 5:48:32.0950 p.m.,0.18,-0.31,-0.69,0.64,0.04,0.07
2022-02-17 5:48:32.1050 p.m.,0.16,0.33,-0.5,0.66,0.02,0.03
2022-02-17 5:48:32.1150 p.m.,0.28,0.47,-0.46,0.68,-0.03,0.04
2022-02-17 5:48:32.1250 p.m.,0.42,0.78,-0.37,0.68,-0.08,0.09
2022-02-17 5:48:32.1360 p.m.,0.39,1.0,-0.22,0.69,-0.17,0.13
2022-02-17 5:48:32.1450 p.m.,0.37,0.86,-0.1,0.76,-0.3,0.13
2022-02-17 5:48:32.1550 p.m.,0.48,0.44,-0.07,0.84,-0.4,0.11
2022-02-17 5:48:32.1650 p.m.,0.38,-0.02,-0.1,0.84,-0.4,0.11
2022-02-17 5:48:32.1750 p.m.,-0.11,-0.41,-0.03,0.88,-0.42,0.13
2022-02-17 5:48:32.1860 p.m.,-0.6,-0.54,0.15,0.87,-0.45,0.13
