time,ax,ay,az,wx,wy,wz
2022-02-17 5:50:31.5950 p.m.,-1.57,-0.04,0.05,0.16,0.41,1.57
2022-02-17 5:50:31.6050 p.m.,-1.66,-0.03,0.07,0.07,0.38,1.6
2022-02-17 5:50:31.6150 p.m.,-1.77,-0.11,0.05,0.01,0.36,1.61
2022-02-17 5:50:31.6250 p.m.,-1.78,-0.23,0.03,-0.0,0.34,1.59
2022-02-17 5:50:31.6350 p.m.,-1.78,-0.36,-0.04,0.03,0.33,1.57
2022-02-17 5:50:31.6450 p.m.,-1.82,-0.51,-0.19,0.12,0.32,1.56
2022-02-17 5:50:31.6550 p.m.,-1.81,-0.54,-0.17,0.24,0.28,1.54
2022-02-17 5:50:31.6650 p.m.,-1.86,-0.57,-0.11,0.36,0.23,1.5
2022-02-17 5:50:31.6750 p.m.,-1.97,-0.72,-0.19,0.44,0.24,1.45
2022-02-17 5:50:31.6850 p.m.,-1.89,-0.73,-0.4,0.48,0.27,1.43
2022-02-17 5:50:31.6950 p.m.,-1.81,-0.63,-0.63,0.49,0.28,1.42
2022-02-17 5:50:31.7050 p.m.,-1.64,-0.42,-0.72,0.5,0.26,1.42
2022-02-17 5:50:31.7150 p.m.,-1.49,-0.23,-0.77,0.47,0.22,1.41
2022-02-17 5:50:31.7250 p.m.,-1.32,-0.12,-0.83,0.41,0.18,1.4
2022-02-17 5:50:31.7350 p.m.,-1.08,0.03,-0.81,0.33,0.16,1.37
2022-02-17 5:50:31.7450 p.m.,-0.8,0.11,-0.77,0.28,0.18,1.35
2022-02-17 5:50:31.7550 p.m.,-0.5,0.16,-0.67,0.26,0.2,1.31
2022-02-17 5:50:31.7650 p.m.,-0.32,0.15,-0.44,0.24,0.24,1.26
2022-02-17 5:50:31.7750 p.m.,-0.2,0.09,-0.06,0.25,0.26,1.2
2022-02-17 5:50:31.7850 p.m.,-0.05,0.13,0.38,0.29,0.26,1.15
2022-02-17 5:50:31.7950 p.m.,0.04,0.22,0.77,0.35,0.27,1.1
2022-02-17 5:50:31.8060 p.m.,0.08,0.24,1.05,0.43,0.3,1.06
2022-02-17 5:50:31.8160 p.m.,0.12,0.27,1.19,0.49,0.33,1.05
2022-02-17 5:50:31.8260 p.m.,0.26,0.4,1.24,0.48,0.39,1.06
2022-02-17 5:50:31.8360 p.m.,0.35,0.63,1.22,0.38,0.48,1.1
2022-02-17 5:50:31.8460 p.m.,0.47,0.91,1.22,0.21,0.57,1.14
2022-02-17 5:50:31.8560 p.m.,0.62,1.1,1.35,0.02,0.59,1.17
2022-02-17 5:50:31.8660 p.m.,0.57,1.06,1.62,-0.16,0.58,1.17
2022-02-17 5:50:31.8760 p.m.,0.42,0.81,1.89,-0.25,0.51,1.15
2022-02-17 5:50:31.8860 p.m.,0.25,0.48,2.05,-0.23,0.41,1.11
2022-02-17 5:50:31.8960 p.m.,-0.01,0.18,2.16,-0.14,0.31,1.11
2022-02-17 5:50:31.9060 p.m.,-0.44,-0.01,2.14,-0.08,0.28,1.16
2022-02-17 5:50:31.9160 p.m.,-0.59,0.08,2.03,-0.07,0.25,1.23
2022-02-17 5:50:31.9260 p.m.,-0.59,0.2,2.01,-0.1,0.15,1.25
2022-02-17 5:50:31.9360 p.m.,-0.71,0.11,2.14,-0.14,-0.01,1.24
2022-02-17 5:50:31.9460 p.m.,-0.79,-0.09,2.18,-0.15,-0.19,1.19
2022-02-17 5:50:31.9560 p.m.,-0.8,-0.33,1.98,-0.09,-0.33,1.11
2022-02-17 5:50:31.9690 p.m.,-0.62,-0.75,0.85,0.07,-0.4,1.01
2022-02-17 5:50:31.9790 p.m.,-0.59,-0.9,0.16,0.26,-0.36,0.9
2022-02-17 5:50:31.9890 p.m.,-0.42,-0.97,-0.42,0.46,-0.25,0.81
2022-02-17 5:50:31.9990 p.m.,-0.35,-0.96,-0.88,0.64,-0.11,0.71
2022-02-17 5:50:32.0090 p.m.,-0.19,-0.87,-1.09,0.74,0.03,0.65
2022-02-17 5:50:32.0190 p.m.,-0.01,-0.64,-1.13,0.75,0.15,0.6
2022-02-17 5:50:32.0290 p.m.,0.07,-0.45,-1.01,0.69,0.22,0.57
2022-02-17 5:50:32.0390 p.m.,0.14,-0.25,-0.79,0.58,0.24,0.56
2022-02-17 5:50:32.0490 p.m.,0.22,-0.07,-0.53,0.44,0.21,0.57
2022-02-17 5:50:32.0590 p.m.,0.3,0.03,-0.31,0.31,0.18,0.59
2022-02-17 5:50:32.0690 p.m.,0.41,0.0,-0.14,0.21,0.15,0.59
2022-02-17 5:50:32.0800 p.m.,0.36,-0.15,-0.16,0.16,0.2,0.57
2022-02-17 5:50:32.0900 p.m.,0.35,-0.21,-0.28,0.14,0.32,0.57
2022-02-17 5:50:32.1000 p.m.,0.32,-0.23,-0.26,0.15,0.48,0.58
2022-02-17 5:50:32.1100 p.m.,0.19,-0.39,-0.14,0.18,0.66,0.57
2022-02-17 5:50:32.1200 p.m.,0.02,-0.51,0.17,0.21,0.78,0.56
2022-02-17 5:50:32.1300 p.m.,-0.15,-0.59,0.59,0.22,0.82,0.57
2022-02-17 5:50:32.1400 p.m.,-0.33,-0.71,1.12,0.22,0.74,0.58
2022-02-17 5:50:32.1500 p.m.,-0.48,-0.83,1.5,0.23,0.57,0.58
2022-02-17 5:50:32.1600 p.m.,-0.57,-0.94,1.55,0.25,0.36,0.58
2022-02-17 5:50:32.1700 p.m.,-0.52,-0.94,1.29,0.25,0.17,0.59
2022-02-17 5:50:32.1800 p.m.,-0.38,-0.87,0.78,0.23,0.06,0.57
2022-02-17 5:50:32.1900 p.m.,-0.24,-0.8,0.14,0.2,0.02,0.56
2022-02-17 5:50:32.2000 p.m.,-0.08,-0.65,-0.39,0.16,0.02,0.56
2022-02-17 5:50:32.2100 p.m.,0.0,-0.52,-0.78,0.13,0.05,0.55
2022-02-17 5:50:32.2200 p.m.,0.04,-0.47,-1.03,0.08,0.1,0.55
2022-02-17 5:50:32.2300 p.m.,0.14,-0.34,-1.13,0.04,0.16,0.55
2022-02-17 5:50:32.2400 p.m.,0.21,-0.28,-1.17,0.03,0.19,0.54
2022-02-17 5:50:32.2500 p.m.,0.15,-0.39,-1.06,0.06,0.17,0.51
2022-02-17 5:50:32.2600 p.m.,0.12,-0.46,-0.99,0.11,0.14,0.46
2022-02-17 5:50:32.2700 p.m.,0.19,-0.29,-1.04,0.13,0.15,0.44
2022-02-17 5:50:32.2800 p.m.,0.27,-0.08,-1.11,0.13,0.14,0.41
2022-02-17 5:50:32.2900 p.m.,0.26,0.08,-1.13,0.1,0.14,0.39
2022-02-17 5:50:32.3000 p.m.,0.31,0.27,-1.13,0.04,0.14,0.39
2022-02-17 5:50:32.3100 p.m.,0.38,0.46,-1.12,-0.04,0.12,0.41
2022-02-17 5:50:32.3210 p.m.,0.41,0.55,-1.07,-0.1,0.09,0.41
2022-02-17 5:50:32.3300 p.m.,0.39,0.51,-1.04,-0.12,0.03,0.41
2022-02-17 5:50:32.3410 p.m.,0.39,0.43,-1.05,-0.11,-0.03,0.39
2022-02-17 5:50:32.3500 p.m.,0.45,0.45,-1.08,-0.09,-0.08,0.38
2022-02-17 5:50:32.3610 p.m.,0.51,0.43,-1.12,-0.05,-0.12,0.36
2022-02-17 5:50:32.3710 p.m.,0.58,0.43,-1.2,-0.02,-0.13,0.34
2022-02-17 5:50:32.3810 p.m.,0.73,0.51,-1.31,0.02,-0.11,0.32
2022-02-17 5:50:32.3910 p.m.,0.81,0.51,-1.4,0.07,-0.07,0.28
2022-02-17 5:50:32.4010 p.m.,0.89,0.48,-1.48,0.13,-0.02,0.23
2022-02-17 5:50:32.4110 p.m.,1.02,0.57,-1.54,0.17,0.06,0.18
2022-02-17 5:50:32.4210 p.m.,1.12,0.65,-1.56,0.18,0.16,0.14
2022-02-17 5:50:32.4310 p.m.,1.17,0.73,-1.4,0.17,0.26,0.12
2022-02-17 5:50:32.4410 p.m.,1.07,0.8,-1.12,0.16,0.36,0.11
2022-02-17 5:50:32.4510 p.m.,0.92,0.87,-0.73,0.15,0.44,0.11
2022-02-17 5:50:32.4610 p.m.,0.78,0.9,-0.31,0.13,0.5,0.11
2022-02-17 5:50:32.4710 p.m.,0.55,0.79,0.13,0.13,0.51,0.1
2022-02-17 5:50:32.4820 p.m.,0.31,0.68,0.56,0.14,0.48,0.08
2022-02-17 5:50:32.4910 p.m.,0.12,0.57,0.92,0.16,0.44,0.08
2022-02-17 5:50:32.5010 p.m.,-0.11,0.47,1.21,0.19,0.4,0.1
2022-02-17 5:50:32.5110 p.m.,-0.36,0.45,1.47,0.2,0.39,0.14
2022-02-17 5:50:32.5210 p.m.,-0.47,0.55,1.74,0.18,0.4,0.19
2022-02-17 5:50:32.5310 p.m.,-0.58,0.65,2.05,0.15,0.39,0.24
2022-02-17 5:50:32.5410 p.m.,-0.77,0.66,2.33,0.11,0.39,0.28
2022-02-17 5:50:32.5510 p.m.,-1.0,0.65,2.58,0.1,0.36,0.32
2022-02-17 5:50:32.5620 p.m.,-1.23,0.59,2.73,0.11,0.32,0.37
2022-02-17 5:50:32.5720 p.m.,-1.43,0.55,2.73,0.16,0.25,0.41
2022-02-17 5:50:32.5820 p.m.,-1.61,0.5,2.59,0.18,0.2,0.48
2022-02-17 5:50:32.5920 p.m.,-1.65,0.54,2.24,0.14,0.2,0.57
2022-02-17 5:50:32.6020 p.m.,-1.63,0.57,1.81,0.04,0.26,0.68
2022-02-17 5:50:32.6120 p.m.,-1.6,0.52,1.46,-0.08,0.33,0.79
2022-02-17 5:50:32.6220 p.m.,-1.58,0.34,1.13,-0.18,0.38,0.88
2022-02-17 5:50:32.6320 p.m.,-1.54,0.02,0.87,-0.24,0.4,0.93
2022-02-17 5:50:32.6420 p.m.,-1.55,-0.38,0.65,-0.27,0.37,0.94
2022-02-17 5:50:32.6520 p.m.,-1.6,-0.7,0.38,-0.3,0.33,0.93
2022-02-17 5:50:32.6620 p.m.,-1.58,-0.91,0.11,-0.32,0.32,0.92
2022-02-17 5:50:32.6720 p.m.,-1.57,-0.99,-0.13,-0.34,0.35,0.93
2022-02-17 5:50:32.6820 p.m.,-1.55,-0.98,-0.31,-0.33,0.42,0.98
2022-02-17 5:50:32.6920 p.m.,-1.49,-1.01,-0.4,-0.24,0.47,1.03
2022-02-17 5:50:32.7020 p.m.,-1.47,-1.23,-0.37,-0.1,0.48,1.05
2022-02-17 5:50:32.7120 p.m.,-1.42,-1.55,-0.27,0.09,0.42,1.04
2022-02-17 5:50:32.7220 p.m.,-1.3,-1.74,-0.3,0.27,0.35,0.98
2022-02-17 5:50:32.7320 p.m.,-1.12,-1.74,-0.52,0.39,0.31,0.91
2022-02-17 5:50:32.7420 p.m.,-0.9,-1.52,-0.81,0.44,0.34,0.87
2022-02-17 5:50:32.7520 p.m.,-0.71,-1.06,-1.03,0.4,0.42,0.87
2022-02-17 5:50:32.7620 p.m.,-0.62,-0.62,-1.06,0.33,0.51,0.91
2022-02-17 5:50:32.7720 p.m.,-0.65,-0.3,-0.97,0.21,0.6,0.98
2022-02-17 5:50:32.7820 p.m.,-0.66,-0.09,-0.74,0.07,0.65,1.05
2022-02-17 5:50:32.7920 p.m.,-0.78,-0.01,-0.39,-0.09,0.68,1.15
2022-02-17 5:50:32.8030 p.m.,-0.82,0.01,-0.08,-0.23,0.68,1.26
2022-02-17 5:50:32.8120 p.m.,-0.91,-0.14,0.4,-0.36,0.63,1.34
2022-02-17 5:50:32.8230 p.m.,-1.01,-0.47,0.97,-0.47,0.51,1.39
2022-02-17 5:50:32.8330 p.m.,-0.9,-0.7,1.38,-0.54,0.37,1.42
2022-02-17 5:50:32.8430 p.m.,-0.77,-0.91,1.55,-0.55,0.22,1.41
2022-02-17 5:50:32.8530 p.m.,-0.68,-1.14,1.52,-0.47,0.04,1.35
2022-02-17 5:50:32.8630 p.m.,-0.6,-1.33,1.29,-0.33,-0.11,1.27
2022-02-17 5:50:32.8730 p.m.,-0.39,-1.28,0.83,-0.19,-0.19,1.18
2022-02-17 5:50:32.8830 p.m.,-0.2,-1.13,0.2,-0.07,-0.17,1.1
2022-02-17 5:50:32.8930 p.m.,-0.1,-0.95,-0.45,0.03,-0.08,1.03
2022-02-17 5:50:32.9030 p.m.,-0.05,-0.76,-0.93,0.1,0.04,0.95
2022-02-17 5:50:32.9130 p.m.,-0.11,-0.55,-1.2,0.15,0.15,0.89
2022-02-17 5:50:32.9230 p.m.,-0.16,-0.29,-1.3,0.16,0.23,0.85
2022-02-17 5:50:32.9330 p.m.,-0.26,-0.06,-1.28,0.15,0.23,0.82
2022-02-17 5:50:32.9430 p.m.,-0.37,0.08,-1.27,0.11,0.22,0.79
2022-02-17 5:50:32.9530 p.m.,-0.41,0.23,-1.3,0.08,0.2,0.76
2022-02-17 5:50:32.9630 p.m.,-0.43,0.35,-1.39,0.06,0.18,0.73
2022-02-17 5:50:32.9730 p.m.,-0.46,0.49,-1.49,0.03,0.19,0.73
2022-02-17 5:50:32.9830 p.m.,-0.42,0.67,-1.53,-0.02,0.22,0.74
2022-02-17 5:50:32.9930 p.m.,-0.42,0.87,-1.53,-0.07,0.25,0.77
2022-02-17 5:50:33.0030 p.m.,-0.38,1.0,-1.44,-0.13,0.26,0.79
2022-02-17 5:50:33.0130 p.m.,-0.37,0.95,-1.24,-0.2,0.23,0.79
2022-02-17 5:50:33.0240 p.m.,-0.33,0.91,-1.09,-0.28,0.19,0.76
2022-02-17 5:50:33.0340 p.m.,-0.27,0.91,-0.97,-0.34,0.16,0.72
2022-02-17 5:50:33.0440 p.m.,-0.3,0.85,-0.87,-0.36,0.13,0.66
2022-02-17 5:50:33.0540 p.m.,-0.29,0.9,-0.76,-0.35,0.11,0.61
2022-02-17 5:50:33.0640 p.m.,-0.25,1.02,-0.67,-0.3,0.13,0.56
2022-02-17 5:50:33.0740 p.m.,-0.22,1.05,-0.58,-0.23,0.14,0.5
2022-02-17 5:50:33.0840 p.m.,-0.19,1.08,-0.41,-0.14,0.14,0.44
2022-02-17 5:50:33.0940 p.m.,-0.16,1.14,-0.25,-0.06,0.14,0.38
2022-02-17 5:50:33.1040 p.m.,-0.12,1.14,-0.19,0.04,0.11,0.33
2022-02-17 5:50:33.1140 p.m.,-0.03,1.14,-0.14,0.12,0.09,0.29
2022-02-17 5:50:33.1240 p.m.,0.11,1.09,0.0,0.17,0.07,0.26
2022-02-17 5:50:33.1340 p.m.,0.17,0.9,0.21,0.2,0.04,0.2
2022-02-17 5:50:33.1440 p.m.,0.19,0.64,0.42,0.21,-0.02,0.14
2022-02-17 5:50:33.1540 p.m.,0.27,0.42,0.59,0.24,-0.11,0.06
2022-02-17 5:50:33.1640 p.m.,0.38,0.25,0.69,0.3,-0.19,-0.03
2022-02-17 5:50:33.1740 p.m.,0.48,0.17,0.65,0.37,-0.22,-0.12
2022-02-17 5:50:33.1840 p.m.,0.62,0.11,0.58,0.41,-0.19,-0.19
2022-02-17 5:50:33.1940 p.m.,0.69,0.09,0.67,0.43,-0.12,-0.26
2022-02-17 5:50:33.2040 p.m.,0.69,0.14,0.95,0.44,-0.07,-0.31
2022-02-17 5:50:33.2140 p.m.,0.69,0.29,1.31,0.45,-0.05,-0.34
2022-02-17 5:50:33.2240 p.m.,0.66,0.37,1.63,0.48,-0.09,-0.38
2022-02-17 5:50:33.2340 p.m.,0.62,0.38,1.9,0.51,-0.17,-0.41
2022-02-17 5:50:33.2450 p.m.,0.73,0.58,1.95,0.5,-0.24,-0.43
2022-02-17 5:50:33.2540 p.m.,0.9,0.9,1.9,0.44,-0.29,-0.46
2022-02-17 5:50:33.2650 p.m.,1.03,1.07,1.7,0.32,-0.27,-0.5
2022-02-17 5:50:33.2750 p.m.,1.1,1.14,1.3,0.17,-0.13,-0.51
2022-02-17 5:50:33.2850 p.m.,1.09,1.1,1.07,-0.03,0.11,-0.49
2022-02-17 5:50:33.2950 p.m.,0.96,1.01,1.29,-0.25,0.35,-0.43
2022-02-17 5:50:33.3050 p.m.,0.75,0.8,1.86,-0.42,0.48,-0.36
2022-02-17 5:50:33.3150 p.m.,0.42,0.18,2.38,-0.47,0.48,-0.31
2022-02-17 5:50:33.3250 p.m.,0.24,-0.57,2.78,-0.41,0.36,-0.32
2022-02-17 5:50:33.3350 p.m.,0.11,-1.21,3.06,-0.25,0.08,-0.35
2022-02-17 5:50:33.3450 p.m.,-0.14,-1.8,3.15,-0.03,-0.32,-0.46
2022-02-17 5:50:33.3550 p.m.,-0.08,-2.05,2.82,0.17,-0.73,-0.58
2022-02-17 5:50:33.3650 p.m.,0.07,-2.1,1.88,0.27,-0.92,-0.7
2022-02-17 5:50:33.3750 p.m.,0.45,-1.86,0.74,0.3,-0.94,-0.77
2022-02-17 5:50:33.3850 p.m.,0.71,-1.56,-0.03,0.27,-0.85,-0.82
2022-02-17 5:50:33.3950 p.m.,0.84,-1.43,-0.55,0.22,-0.71,-0.85
2022-02-17 5:50:33.4050 p.m.,0.99,-1.41,-0.93,0.2,-0.51,-0.88
2022-02-17 5:50:33.4150 p.m.,1.04,-1.48,-1.09,0.22,-0.33,-0.93
2022-02-17 5:50:33.4250 p.m.,0.96,-1.57,-1.05,0.29,-0.19,-0.97
2022-02-17 5:50:33.4350 p.m.,0.95,-1.56,-0.87,0.39,-0.09,-1.0
2022-02-17 5:50:33.4460 p.m.,0.92,-1.56,-0.66,0.48,0.0,-1.03
2022-02-17 5:50:33.4550 p.m.,0.92,-1.47,-0.52,0.53,0.12,-1.02
2022-02-17 5:50:33.4650 p.m.,0.91,-1.29,-0.4,0.52,0.27,-0.97
2022-02-17 5:50:33.4760 p.m.,0.88,-1.13,-0.16,0.46,0.4,-0.89
2022-02-17 5:50:33.4850 p.m.,0.79,-1.1,0.25,0.37,0.47,-0.79
2022-02-17 5:50:33.4960 p.m.,0.65,-1.15,0.79,0.24,0.43,-0.69
2022-02-17 5:50:33.5060 p.m.,0.5,-1.29,1.32,0.12,0.31,-0.6
2022-02-17 5:50:33.5150 p.m.,0.39,-1.51,1.66,0.04,0.09,-0.53
2022-02-17 5:50:33.5260 p.m.,0.3,-1.76,1.74,0.03,-0.16,-0.49
2022-02-17 5:50:33.5360 p.m.,0.29,-1.95,1.59,0.09,-0.42,-0.47
2022-02-17 5:50:33.5460 p.m.,0.31,-2.09,1.09,0.18,-0.59,-0.46
2022-02-17 5:50:33.5560 p.m.,0.43,-2.08,0.3,0.26,-0.63,-0.46
2022-02-17 5:50:33.5660 p.m.,0.64,-1.91,-0.36,0.28,-0.56,-0.45
2022-02-17 5:50:33.5760 p.m.,0.68,-1.74,-0.78,0.28,-0.45,-0.43
2022-02-17 5:50:33.5860 p.m.,0.69,-1.53,-1.06,0.25,-0.32,-0.39
2022-02-17 5:50:33.5960 p.m.,0.69,-1.33,-1.11,0.2,-0.18,-0.33
2022-02-17 5:50:33.6060 p.m.,0.65,-1.2,-0.92,0.13,-0.11,-0.26
2022-02-17 5:50:33.6160 p.m.,0.54,-1.17,-0.63,0.07,-0.1,-0.21
2022-02-17 5:50:33.6260 p.m.,0.42,-1.19,-0.36,0.03,-0.12,-0.15
2022-02-17 5:50:33.6360 p.m.,0.34,-1.25,-0.13,0.02,-0.17,-0.13
2022-02-17 5:50:33.6460 p.m.,0.29,-1.38,-0.05,0.05,-0.21,-0.12
2022-02-17 5:50:33.6560 p.m.,0.27,-1.41,-0.07,0.07,-0.2,-0.11
2022-02-17 5:50:33.6660 p.m.,0.33,-1.28,-0.11,0.07,-0.12,-0.09
2022-02-17 5:50:33.6760 p.m.,0.35,-1.16,-0.1,0.06,-0.03,-0.06
2022-02-17 5:50:33.6860 p.m.,0.31,-1.13,-0.05,0.08,0.08,-0.04
2022-02-17 5:50:33.6960 p.m.,0.28,-1.13,0.08,0.13,0.17,-0.02
2022-02-17 5:50:33.7060 p.m.,0.21,-1.16,0.28,0.19,0.21,-0.02
2022-02-17 5:50:33.7160 p.m.,0.12,-1.2,0.46,0.28,0.2,-0.04
2022-02-17 5:50:33.7270 p.m.,0.04,-1.16,0.52,0.34,0.16,-0.06
2022-02-17 5:50:33.7360 p.m.,-0.02,-1.01,0.38,0.35,0.12,-0.06
2022-02-17 5:50:33.7470 p.m.,0.0,-0.69,0.16,0.28,0.11,-0.03
2022-02-17 5:50:33.7570 p.m.,0.04,-0.41,-0.02,0.15,0.13,0.02
2022-02-17 5:50:33.7670 p.m.,0.0,-0.28,-0.06,-0.01,0.14,0.07
2022-02-17 5:50:33.7770 p.m.,-0.1,-0.14,0.01,-0.17,0.14,0.13
2022-02-17 5:50:33.7870 p.m.,-0.21,0.01,0.17,-0.32,0.11,0.21
2022-02-17 5:50:33.7970 p.m.,-0.38,-0.02,0.34,-0.39,0.03,0.28
2022-02-17 5:50:33.8070 p.m.,-0.48,-0.19,0.48,-0.39,-0.09,0.32
2022-02-17 5:50:33.8170 p.m.,-0.59,-0.51,0.46,-0.33,-0.24,0.3
2022-02-17 5:50:33.8270 p.m.,-0.58,-0.78,0.27,-0.24,-0.36,0.26
2022-02-17 5:50:33.8370 p.m.,-0.43,-0.84,-0.09,-0.17,-0.38,0.2
2022-02-17 5:50:33.8470 p.m.,-0.24,-0.73,-0.5,-0.14,-0.31,0.15
2022-02-17 5:50:33.8570 p.m.,-0.14,-0.64,-0.75,-0.14,-0.2,0.1
2022-02-17 5:50:33.8670 p.m.,-0.15,-0.55,-0.81,-0.15,-0.11,0.06
2022-02-17 5:50:33.8770 p.m.,-0.14,-0.35,-0.73,-0.21,-0.03,0.05
2022-02-17 5:50:33.8870 p.m.,-0.13,-0.19,-0.53,-0.28,-0.01,0.03
2022-02-17 5:50:33.8970 p.m.,-0.25,-0.19,-0.3,-0.32,-0.04,0.01
2022-02-17 5:50:33.9070 p.m.,-0.3,-0.22,-0.2,-0.31,-0.08,-0.02
2022-02-17 5:50:33.9170 p.m.,-0.38,-0.27,-0.2,-0.27,-0.08,-0.07
2022-02-17 5:50:33.9270 p.m.,-0.4,-0.27,-0.28,-0.22,-0.04,-0.11
2022-02-17 5:50:33.9370 p.m.,-0.36,-0.09,-0.37,-0.2,0.06,-0.12
2022-02-17 5:50:33.9480 p.m.,-0.41,0.14,-0.34,-0.21,0.17,-0.11
2022-02-17 5:50:33.9570 p.m.,-0.49,0.32,-0.07,-0.28,0.26,-0.07
2022-02-17 5:50:33.9680 p.m.,-0.6,0.37,0.34,-0.36,0.31,-0.03
2022-02-17 5:50:33.9780 p.m.,-0.8,0.2,0.88,-0.4,0.3,-0.0
2022-02-17 5:50:33.9880 p.m.,-1.04,-0.05,1.27,-0.36,0.21,0.0
2022-02-17 5:50:33.9980 p.m.,-1.18,-0.24,1.41,-0.28,0.12,0.01
2022-02-17 5:50:34.0080 p.m.,-1.22,-0.4,1.35,-0.17,0.03,-0.0
2022-02-17 5:50:34.0180 p.m.,-1.36,-0.55,1.27,-0.09,-0.08,-0.05
2022-02-17 5:50:34.0280 p.m.,-1.21,-0.53,0.95,-0.06,-0.11,-0.07
2022-02-17 5:50:34.0380 p.m.,-1.02,-0.31,0.43,-0.05,-0.09,-0.07
2022-02-17 5:50:34.0480 p.m.,-0.91,-0.13,-0.02,-0.08,-0.02,-0.05
2022-02-17 5:50:34.0580 p.m.,-0.74,0.04,-0.26,-0.12,0.05,-0.03
2022-02-17 5:50:34.0680 p.m.,-0.66,0.05,-0.4,-0.18,0.1,-0.02
2022-02-17 5:50:34.0780 p.m.,-0.6,0.0,-0.44,-0.25,0.14,-0.01
2022-02-17 5:50:34.0880 p.m.,-0.51,-0.04,-0.41,-0.32,0.18,-0.01
2022-02-17 5:50:34.0980 p.m.,-0.53,-0.16,-0.31,-0.34,0.17,-0.02
2022-02-17 5:50:34.1080 p.m.,-0.58,-0.28,-0.25,-0.32,0.15,-0.03
2022-02-17 5:50:34.1180 p.m.,-0.56,-0.37,-0.25,-0.3,0.15,-0.04
2022-02-17 5:50:34.1280 p.m.,-0.52,-0.41,-0.24,-0.27,0.16,-0.06
2022-02-17 5:50:34.1380 p.m.,-0.51,-0.37,-0.19,-0.26,0.18,-0.07
2022-02-17 5:50:34.1480 p.m.,-0.49,-0.28,-0.06,-0.24,0.21,-0.05
2022-02-17 5:50:34.1580 p.m.,-0.54,-0.25,0.09,-0.19,0.2,-0.04
2022-02-17 5:50:34.1680 p.m.,-0.6,-0.26,0.26,-0.14,0.14,-0.02
2022-02-17 5:50:34.1780 p.m.,-0.59,-0.28,0.33,-0.12,0.08,0.0
2022-02-17 5:50:34.1890 p.m.,-0.55,-0.25,0.27,-0.12,0.02,0.03
2022-02-17 5:50:34.1990 p.m.,-0.47,-0.14,0.16,-0.14,-0.03,0.06
2022-02-17 5:50:34.2090 p.m.,-0.43,-0.15,0.05,-0.19,-0.07,0.07
2022-02-17 5:50:34.2190 p.m.,-0.32,-0.17,-0.02,-0.27,-0.05,0.08
2022-02-17 5:50:34.2290 p.m.,-0.25,-0.23,-0.01,-0.3,-0.03,0.07
2022-02-17 5:50:34.2390 p.m.,-0.25,-0.4,0.05,-0.27,-0.01,0.05
2022-02-17 5:50:34.2490 p.m.,-0.26,-0.53,0.12,-0.2,-0.02,0.01
2022-02-17 5:50:34.2590 p.m.,-0.24,-0.61,0.25,-0.11,-0.08,-0.04
2022-02-17 5:50:34.2690 p.m.,-0.19,-0.59,0.3,-0.02,-0.15,-0.09
2022-02-17 5:50:34.2790 p.m.,-0.08,-0.45,0.11,0.06,-0.17,-0.11
2022-02-17 5:50:34.2890 p.m.,0.1,-0.19,-0.2,0.11,-0.12,-0.12
2022-02-17 5:50:34.2990 p.m.,0.23,0.09,-0.41,0.13,-0.03,-0.13
2022-02-17 5:50:34.3090 p.m.,0.29,0.29,-0.45,0.11,0.08,-0.12
2022-02-17 5:50:34.3190 p.m.,0.3,0.47,-0.37,0.09,0.18,-0.11
2022-02-17 5:50:34.3290 p.m.,0.22,0.58,-0.22,0.06,0.26,-0.11
2022-02-17 5:50:34.3390 p.m.,0.08,0.65,0.04,0.05,0.28,-0.1
2022-02-17 5:50:34.3490 p.m.,-0.05,0.76,0.32,0.04,0.27,-0.07
2022-02-17 5:50:34.3590 p.m.,-0.15,0.91,0.53,0.05,0.24,-0.02
2022-02-17 5:50:34.3690 p.m.,-0.25,1.04,0.64,0.05,0.22,0.06
2022-02-17 5:50:34.3790 p.m.,-0.3,1.15,0.68,0.03,0.24,0.15
2022-02-17 5:50:34.3890 p.m.,-0.3,1.18,0.85,-0.03,0.25,0.23
2022-02-17 5:50:34.3990 p.m.,-0.4,1.07,1.13,-0.08,0.19,0.28
2022-02-17 5:50:34.4100 p.m.,-0.58,0.88,1.26,-0.07,0.08,0.32
2022-02-17 5:50:34.4190 p.m.,-0.7,0.74,1.11,-0.0,-0.03,0.35
2022-02-17 5:50:34.4290 p.m.,-0.74,0.64,0.78,0.09,-0.15,0.36
2022-02-17 5:50:34.4390 p.m.,-0.75,0.6,0.31,0.19,-0.23,0.37
2022-02-17 5:50:34.4500 p.m.,-0.64,0.69,-0.27,0.23,-0.26,0.39
2022-02-17 5:50:34.4600 p.m.,-0.47,0.82,-0.81,0.22,-0.24,0.42
2022-02-17 5:50:34.4700 p.m.,-0.34,1.0,-1.18,0.19,-0.21,0.47
2022-02-17 5:50:34.4800 p.m.,-0.2,1.19,-1.47,0.14,-0.18,0.53
2022-02-17 5:50:34.4900 p.m.,-0.07,1.31,-1.57,0.07,-0.17,0.58
2022-02-17 5:50:34.5000 p.m.,-0.02,1.33,-1.59,0.01,-0.19,0.61
2022-02-17 5:50:34.5100 p.m.,0.02,1.28,-1.63,-0.06,-0.2,0.62
2022-02-17 5:50:34.5200 p.m.,0.11,1.26,-1.68,-0.1,-0.17,0.61
